 -----------------------------------------------------------------------------
  values at 130 km altitude above aeroid (130 km)
 -----------------------------------------------------------------------------
 Measurement time (130 km)                    [ERT] :  2013-12-23T08:43:06.413
 Measurement time (130 km)               [ERT-OWLT] :  2013-12-23T08:40:30.474
 Solar longitude (130 km)                     [deg] :      202.27
 Planet to Sun distance (130 km)          [10^6 km] :     107.752
 North planetary latitude (130 km)            [deg] :      -51.52
 East planetary longitude (130 km)            [deg] :       48.74
 Sub-solar north planetary latitude (130 km)  [deg] :       -1.00
 Sub-solar east planetary longitude (130 km)  [deg] :       99.48
 Aeroid radius (130 km)                        [km] :    6051.800
 MOLA radius (130 km)                          [km] :   -9999.999
 Local true solar time (130 km)               [hrs] :       15.38
 Solar zenith angle (130 km)                  [deg] :       65.96
 Electron density (130 km)               [10^6/m^3] :   161355.97
 
=============================================================================

Altitude	ELECTRON NUMBER DENSITY
1154.863	-4662.27
1154.495	-4890.86
1154.125	-4781.84
1153.76	-4906.69
1153.391	-5300.57
1153.024	-5532.68
1152.655	-5655.76
1152.289	-6007.44
1151.921	-6297.58
1151.551	-6188.56
1151.183	-5977.55
1150.815	-6051.4
1150.448	-6301.09
1150.078	-6221.97
1149.712	-6346.81
1149.343	-6642.22
1148.975	-6624.64
1148.606	-6315.16
1148.238	-6221.97
1147.87	-6283.51
1147.5	-6023.27
1147.135	-5995.13
1146.765	-6061.95
1146.397	-5801.71
1146.027	-5483.44
1145.663	-5650.49
1145.295	-5981.07
1144.925	-5951.17
1144.557	-5713.79
1144.189	-5645.21
1143.821	-5654
1143.451	-5309.36
1143.085	-5189.79
1142.716	-5261.88
1142.348	-5130
1141.979	-4966.47
1141.614	-5131.76
1141.245	-5284.74
1140.876	-5068.46
1140.508	-4778.32
1140.141	-4795.91
1139.773	-4962.96
1139.403	-4817.01
1139.038	-4887.34
1138.669	-5144.07
1138.301	-5175.72
1137.932	-4977.02
1137.565	-4961.2
1137.197	-5056.15
1136.827	-4820.53
1136.462	-4846.9
1136.093	-5079.01
1135.725	-5071.98
1135.356	-4943.61
1134.99	-5114.18
1134.622	-5342.77
1134.253	-5253.09
1133.885	-5050.88
1133.517	-5080.77
1133.15	-5240.78
1132.78	-5137.04
1132.415	-5307.6
1132.046	-5625.87
1131.678	-5603.01
1131.308	-5400.8
1130.942	-5481.68
1130.574	-5581.91
1130.204	-5346.29
1129.837	-5070.22
1129.469	-5107.14
1129.102	-5265.4
1128.732	-5073.73
1128.366	-5101.87
1127.997	-5311.12
1127.63	-5304.08
1127.262	-5149.35
1126.895	-5268.92
1126.527	-5460.58
1126.156	-5142.31
1125.79	-4929.55
1125.42	-4855.69
1125.052	-4516.32
1124.682	-4032.76
1124.317	-3911.44
1123.949	-3948.36
1123.58	-3772.52
1123.213	-3594.92
1122.846	-3714.49
1122.478	-3932.54
1122.108	-3793.62
1121.743	-3849.89
1121.374	-4053.87
1121.006	-3974.74
1120.636	-3760.21
1120.271	-3906.16
1119.904	-4176.95
1119.535	-4173.44
1119.167	-4078.48
1118.8	-4215.64
1118.432	-4463.57
1118.062	-4396.75
1117.697	-4553.25
1117.328	-4860.97
1116.96	-4864.49
1116.591	-4616.55
1116.225	-4685.13
1115.858	-5010.43
1115.488	-4977.02
1115.122	-5063.18
1114.753	-5233.75
1114.385	-5149.35
1114.016	-5013.95
1113.65	-5221.44
1113.282	-5420.14
1112.912	-5223.2
1112.545	-4952.41
1112.178	-5001.64
1111.81	-5198.58
1111.44	-5047.36
1111.075	-5084.28
1110.706	-5275.95
1110.338	-5200.34
1109.968	-4994.61
1109.603	-5145.83
1109.236	-5439.48
1108.867	-5476.41
1108.499	-5448.27
1108.132	-5662.8
1107.764	-5866.77
1107.394	-5601.25
1107.028	-5518.61
1106.659	-5690.93
1106.292	-5715.55
1105.924	-5585.43
1105.557	-5789.4
1105.19	-6250.1
1104.821	-6399.56
1104.456	-6733.66
1104.087	-7176.78
1103.719	-7259.42
1103.349	-7129.3
1102.984	-7296.35
1102.616	-7528.45
1102.246	-7456.36
1101.879	-7343.82
1101.512	-7530.21
1101.144	-7846.72
1100.775	-7808.04
1100.409	-7913.54
1100.039	-8091.14
1099.671	-7895.96
1099.301	-7505.6
1098.936	-7444.05
1098.568	-7544.28
1098.199	-7410.64
1097.831	-7229.53
1097.465	-7368.44
1097.097	-7669.13
1096.728	-7621.65
1096.362	-7779.9
1095.994	-8110.48
1095.626	-8145.65
1095.257	-7874.86
1094.89	-7790.46
1094.522	-7878.38
1094.153	-7658.58
1093.787	-7744.74
1093.419	-8105.21
1093.051	-8207.2
1092.682	-8101.69
1092.316	-8193.13
1091.948	-8235.33
1091.578	-7883.65
1091.21	-7465.15
1090.843	-7426.47
1090.476	-7625.17
1090.107	-7572.41
1089.741	-7702.54
1089.372	-7869.58
1089.004	-7681.43
1088.635	-7373.72
1088.27	-7466.91
1087.902	-7702.54
1087.533	-7658.58
1087.166	-7556.59
1086.799	-7771.11
1086.432	-8122.79
1086.062	-8096.42
1085.696	-8210.71
1085.327	-8448.1
1084.96	-8414.69
1084.591	-8126.31
1084.224	-8094.66
1083.857	-8323.25
1083.488	-8316.22
1083.123	-8599.32
1082.754	-9024.85
1082.386	-9047.71
1082.016	-8780.43
1081.651	-8738.23
1081.282	-8762.85
1080.913	-8499.09
1080.545	-8173.79
1080.178	-8147.41
1079.811	-8251.15
1079.441	-8024.32
1079.076	-8012.01
1078.707	-8140.38
1078.339	-7976.85
1077.97	-7691.99
1077.605	-7755.29
1077.237	-7890.68
1076.867	-7690.23
1076.5	-7449.33
1076.134	-7607.58
1075.767	-8031.36
1075.398	-8200.16
1075.033	-8546.57
1074.664	-8966.82
1074.296	-9016.06
1073.927	-8706.58
1073.56	-8532.5
1073.192	-8486.78
1072.822	-8071.8
1072.456	-7925.85
1072.088	-8110.48
1071.721	-8175.54
1071.352	-8163.24
1070.987	-8444.58
1070.619	-8722.4
1070.25	-8571.18
1069.882	-8231.81
1069.514	-8106.97
1069.146	-8080.59
1068.777	-7788.7
1068.412	-7862.55
1068.044	-8224.78
1067.677	-8340.83
1067.308	-8266.98
1066.942	-8441.06
1066.574	-8629.21
1066.205	-8511.4
1065.838	-8381.28
1065.472	-8588.77
1065.104	-8943.96
1064.735	-8993.2
1064.37	-9272.78
1064.001	-9643.8
1063.633	-9613.91
1063.264	-9228.82
1062.897	-9086.39
1062.53	-9205.96
1062.16	-9007.26
1061.795	-9000.23
1061.426	-9177.83
1061.059	-9142.66
1060.69	-9026.61
1060.325	-9249.92
1059.957	-9506.65
1059.588	-9385.32
1059.22	-9169.04
1058.853	-9241.13
1058.486	-9416.97
1058.116	-9223.55
1057.751	-9249.92
1057.382	-9503.13
1057.015	-9564.68
1056.646	-9522.47
1056.281	-9731.72
1055.913	-9881.19
1055.543	-9603.36
1055.175	-9228.82
1054.809	-9205.96
1054.441	-9380.04
1054.072	-9262.23
1053.707	-9420.49
1053.339	-9782.72
1052.971	-9868.88
1052.603	-9643.8
1052.236	-9562.92
1051.868	-9610.39
1051.498	-9300.92
1051.133	-9188.38
1050.764	-9211.24
1050.396	-8975.61
1050.027	-8676.69
1049.663	-8783.95
1049.295	-8982.65
1048.925	-8745.26
1048.557	-8328.52
1048.191	-8230.05
1047.823	-8319.73
1047.454	-8099.93
1047.089	-8103.45
1046.721	-8330.28
1046.353	-8370.73
1045.985	-8298.63
1045.619	-8474.47
1045.251	-8616.9
1044.882	-8376
1044.514	-8047.18
1044.147	-7997.95
1043.78	-8080.59
1043.411	-7867.82
1043.046	-7946.95
1042.677	-8240.6
1042.31	-8249.4
1041.942	-7975.09
1041.575	-7925.85
1041.208	-8050.7
1040.838	-7844.97
1040.473	-7911.78
1040.105	-8198.4
1039.737	-8180.82
1039.368	-7985.64
1039.003	-8140.38
1038.636	-8390.07
1038.267	-8321.49
1037.899	-8156.2
1037.533	-8275.77
1037.166	-8560.63
1036.797	-8528.98
1036.432	-8704.82
1036.063	-8996.71
1035.695	-8959.79
1035.326	-8813.84
1034.962	-9051.22
1034.594	-9358.94
1034.225	-9248.17
1033.856	-8924.62
1033.489	-8773.4
1033.121	-8713.61
1032.752	-8344.35
1032.386	-8198.4
1032.018	-8251.15
1031.651	-8175.54
1031.283	-7968.05
1030.917	-8059.49
1030.55	-8333.8
1030.181	-8205.44
1029.815	-8279.29
1029.447	-8493.81
1029.078	-8305.67
1028.709	-7878.38
1028.344	-7801.01
1027.977	-7888.93
1027.608	-7742.98
1027.241	-7537.25
1026.874	-7558.35
1026.506	-7635.72
1026.137	-7352.61
1025.772	-7315.69
1025.403	-7524.94
1025.036	-7537.25
1024.668	-7431.74
1024.303	-7612.86
1023.935	-7744.74
1023.565	-7398.33
1023.197	-6883.12
1022.83	-6631.67
1022.463	-6626.4
1022.094	-6415.39
1021.729	-6461.11
1021.361	-6675.63
1020.993	-6587.71
1020.625	-6265.93
1020.259	-6257.13
1019.892	-6468.14
1019.523	-6297.58
1019.157	-6285.27
1018.789	-6438.25
1018.421	-6355.6
1018.052	-6107.67
1017.687	-6116.46
1017.319	-6114.7
1016.95	-5755.99
1016.583	-5434.21
1016.217	-5566.09
1015.85	-5921.28
1015.481	-5887.87
1015.116	-5938.86
1014.747	-6112.95
1014.38	-6039.09
1014.011	-5919.52
1013.647	-6225.48
1013.28	-6638.71
1012.911	-6735.42
1012.544	-6737.18
1012.178	-6978.08
1011.81	-7247.11
1011.44	-7074.79
1011.075	-7057.2
1010.706	-7129.3
1010.338	-6888.4
1009.97	-6418.91
1009.604	-6301.09
1009.237	-6522.65
1008.868	-6448.8
1008.503	-6550.79
1008.134	-6749.49
1007.767	-6631.67
1007.398	-6336.26
1007.033	-6346.81
1006.665	-6454.07
1006.296	-6264.17
1005.929	-6060.19
1005.563	-6193.83
1005.196	-6436.49
1004.827	-6299.34
1004.461	-6318.68
1004.092	-6408.36
1003.725	-6169.21
1003.356	-5814.02
1002.991	-5817.54
1002.623	-5908.97
1002.255	-5685.66
1001.888	-5444.76
1001.522	-5585.43
1001.155	-5905.46
1000.786	-5868.53
1000.421	-6014.48
1000.053	-6330.99
999.685	-6403.08
999.318	-6258.89
998.952	-6410.11
998.585	-6782.89
998.216	-6804
997.851	-6979.84
997.482	-7238.32
997.114	-7153.92
996.745	-6898.95
996.38	-6956.98
996.012	-7051.93
995.643	-6784.65
995.276	-6441.77
994.91	-6455.83
994.543	-6677.39
994.174	-6585.95
993.809	-6717.83
993.44	-6951.7
993.073	-6800.48
992.704	-6524.41
992.339	-6640.46
991.972	-6872.57
991.603	-6767.07
991.236	-6607.06
990.87	-6772.34
990.503	-7064.24
990.134	-6992.14
989.769	-7078.31
989.4	-7266.45
989.033	-7134.57
988.664	-6751.24
988.298	-6654.53
987.931	-6777.62
987.562	-6540.24
987.197	-6482.21
986.828	-6603.54
986.461	-6489.24
986.092	-6269.44
985.728	-6406.6
985.361	-6612.33
984.992	-6483.97
984.625	-6294.06
984.259	-6454.07
983.892	-6791.69
983.523	-6796.96
983.158	-7015
982.79	-7375.47
982.423	-7389.54
982.053	-7175.02
981.688	-7224.25
981.321	-7303.38
980.952	-7036.1
980.585	-6763.55
980.219	-6905.98
979.853	-7284.04
979.484	-7386.02
979.119	-7618.13
978.75	-7880.13
978.383	-7792.21
978.014	-7426.47
977.648	-7317.45
977.281	-7424.71
976.912	-7248.87
976.548	-7415.92
976.18	-7832.66
975.813	-7924.09
975.443	-7757.05
975.078	-7813.31
974.711	-7890.68
974.342	-7614.62
973.974	-7277
973.608	-7294.59
973.242	-7540.76
972.873	-7542.52
972.509	-7801.01
972.141	-8207.2
971.773	-8249.4
971.404	-7994.43
971.039	-7987.4
970.672	-8129.83
970.303	-8015.53
969.936	-7869.58
969.57	-8092.9
969.204	-8497.33
968.835	-8581.73
968.47	-8819.12
968.101	-9074.08
967.733	-8894.73
967.365	-8395.34
966.999	-8196.64
966.632	-8247.64
966.263	-7962.78
965.898	-7917.06
965.529	-8054.21
965.162	-7911.78
964.793	-7588.24
964.429	-7574.17
964.061	-7676.16
963.693	-7528.45
963.326	-7370.2
962.96	-7526.7
962.593	-7813.31
962.225	-7809.8
961.861	-8143.89
961.493	-8724.16
961.126	-8980.89
960.757	-8982.65
960.392	-9130.35
960.024	-9205.96
959.655	-8908.79
959.288	-8518.43
958.921	-8460.4
958.555	-8599.32
958.186	-8434.03
957.821	-8514.91
957.453	-8769.88
957.086	-8720.65
956.718	-8388.31
956.351	-8293.36
955.984	-8402.38
955.615	-8135.1
955.25	-7999.7
954.881	-7989.15
954.514	-7765.84
954.146	-7531.97
953.782	-7742.98
953.415	-7985.64
953.046	-7751.77
952.678	-7320.96
952.312	-7136.33
951.944	-7102.92
951.575	-6765.31
951.211	-6703.77
950.843	-6883.12
950.476	-6832.13
950.108	-6649.26
949.743	-6767.07
949.376	-6897.19
949.007	-6658.05
948.64	-6362.64
948.274	-6383.74
947.907	-6534.96
947.538	-6367.91
947.174	-6459.35
946.806	-6714.32
946.438	-6631.67
946.07	-6195.59
945.703	-5923.04
945.336	-5836.88
944.967	-5458.82
944.603	-5356.84
944.235	-5465.86
943.867	-5275.95
943.499	-4875.04
943.134	-4799.42
942.767	-4831.08
942.398	-4563.8
942.031	-4227.95
941.665	-4182.23
941.298	-4280.7
940.93	-4057.38
940.565	-4082
940.197	-4314.11
939.831	-4329.93
939.463	-4293.01
939.098	-4574.35
938.731	-4825.8
938.362	-4651.72
937.995	-4322.9
937.628	-4247.29
937.262	-4305.32
936.893	-4062.66
936.528	-4087.27
936.161	-4377.41
935.794	-4495.22
935.427	-4351.03
935.06	-4377.41
934.693	-4467.09
934.324	-4094.31
933.959	-3904.4
933.591	-3950.12
933.224	-3862.2
932.856	-3688.12
932.491	-3827.03
932.124	-3999.35
931.756	-3793.62
931.388	-3484.14
931.022	-3480.63
930.656	-3684.6
930.288	-3630.09
929.924	-3865.72
929.556	-4301.8
929.189	-4424.89
928.821	-4382.69
928.456	-4637.65
928.089	-4903.17
927.72	-4713.26
927.352	-4329.93
926.986	-4263.11
926.62	-4444.23
926.252	-4433.68
925.888	-4706.23
925.52	-5130
925.153	-5272.43
924.785	-5156.38
924.42	-5274.19
924.052	-5509.82
923.683	-5258.37
923.318	-5142.31
922.95	-5205.61
922.583	-5017.47
922.214	-4732.61
921.85	-4859.21
921.483	-5124.73
921.115	-5089.56
920.748	-4950.65
920.382	-5043.84
920.015	-5228.47
919.647	-5073.73
919.282	-5181
918.914	-5497.51
918.548	-5541.47
918.179	-5379.7
917.814	-5469.37
917.447	-5597.74
917.078	-5360.35
916.711	-4955.92
916.344	-4718.54
915.977	-4562.04
915.608	-4136.51
915.244	-4073.21
914.876	-4287.73
914.51	-4254.32
914.142	-3923.74
913.776	-3777.8
913.409	-3779.56
913.04	-3376.88
912.675	-3164.12
912.307	-3143.02
911.94	-2896.84
911.572	-2564.5
911.208	-2603.19
910.841	-2752.65
910.473	-2599.67
910.106	-2383.39
909.74	-2492.41
909.374	-2745.62
909.005	-2647.15
908.641	-2752.65
908.273	-2979.49
907.905	-2822.99
907.537	-2471.31
907.173	-2494.17
906.806	-2673.52
906.438	-2613.74
906.072	-2518.79
905.706	-2696.38
905.339	-2919.7
904.97	-2731.55
904.605	-2750.89
904.237	-2975.97
903.871	-2944.32
903.503	-2687.59
903.138	-2761.44
902.772	-3111.37
902.404	-3151.81
902.039	-3348.75
901.67	-3575.58
901.303	-3389.19
900.934	-3012.89
900.57	-3007.62
900.203	-3134.22
899.835	-2998.83
899.469	-2872.22
899.103	-3109.61
898.737	-3470.08
898.368	-3433.15
898.004	-3558
897.636	-3790.11
897.269	-3712.74
896.9	-3484.14
896.536	-3589.65
896.169	-3779.56
895.801	-3659.98
895.434	-3526.35
895.069	-3732.08
894.702	-4004.63
894.333	-3772.52
893.968	-3651.19
893.6	-3670.53
893.233	-3434.91
892.865	-2954.87
892.499	-2777.27
892.133	-2937.28
891.765	-2888.05
891.401	-3100.81
891.033	-3417.33
890.666	-3331.16
890.297	-3023.45
889.933	-3048.06
889.566	-3172.91
889.198	-2974.21
888.831	-2724.52
888.466	-2881.02
888.1	-3294.24
887.733	-3463.04
887.369	-3890.33
887.001	-4442.47
886.634	-4586.66
886.265	-4467.09
885.901	-4625.34
885.534	-4859.21
885.166	-4753.71
884.799	-4569.07
884.433	-4720.3
884.067	-5001.64
883.698	-4910.2
883.334	-5061.43
882.966	-5374.42
882.599	-5349.8
882.231	-5006.92
881.865	-4876.79
881.499	-4982.3
881.131	-4829.32
880.767	-4987.57
880.399	-5312.88
880.032	-5256.61
879.663	-4982.3
879.299	-5010.43
878.932	-5103.63
878.564	-4848.66
878.197	-4496.98
877.831	-4437.2
877.464	-4547.97
877.096	-4416.09
876.733	-4607.76
876.365	-5005.16
875.998	-5061.43
875.63	-4887.34
875.266	-4992.85
874.898	-5110.66
874.53	-4817.01
874.163	-4426.64
873.797	-4428.4
873.432	-4713.26
873.064	-4741.4
872.699	-4917.24
872.33	-5031.53
871.963	-4690.4
871.595	-4057.38
871.229	-3751.42
870.863	-3760.21
870.495	-3517.55
870.131	-3559.76
869.763	-3797.14
869.397	-3742.63
869.028	-3496.45
868.664	-3482.39
868.297	-3468.32
867.929	-3157.08
867.562	-2808.92
867.196	-2791.34
866.83	-2956.63
866.462	-2830.02
866.098	-2991.79
865.731	-3331.16
865.364	-3315.34
864.996	-3079.71
864.631	-3125.43
864.265	-3245
863.897	-3104.33
863.53	-2946.08
863.165	-3114.88
862.799	-3417.33
862.43	-3341.71
862.066	-3468.32
861.699	-3776.04
861.332	-3807.69
860.965	-3552.72
860.599	-3575.58
860.233	-3851.65
859.865	-3770.76
859.5	-3870.99
859.133	-4132.99
858.766	-4125.96
858.398	-3965.95
858.034	-4078.48
857.666	-4131.23
857.298	-3776.04
856.931	-3410.29
856.566	-3471.84
856.2	-3742.63
855.832	-3647.68
855.468	-3744.39
855.1	-4004.63
854.734	-4022.21
854.366	-3939.57
854.002	-4226.19
853.636	-4611.28
853.268	-4632.38
852.901	-4532.15
852.536	-4706.23
852.169	-5013.95
851.802	-5061.43
851.438	-5458.82
851.071	-6079.54
850.704	-6320.44
850.336	-6112.95
849.97	-5998.65
849.603	-6046.13
849.235	-5759.51
848.87	-5713.79
848.503	-5840.39
848.136	-5696.21
847.768	-5478.17
847.404	-5636.42
847.038	-5840.39
846.669	-5638.18
846.303	-5321.67
845.937	-5349.8
845.571	-5569.6
845.203	-5492.23
844.839	-5643.45
844.471	-5868.53
844.104	-5726.1
843.736	-5448.27
843.373	-5576.64
843.006	-5824.57
842.638	-5712.03
842.271	-5490.47
841.906	-5574.88
841.54	-5849.19
841.172	-5822.81
840.808	-6053.16
840.441	-6476.93
840.074	-6594.75
839.707	-6406.6
839.342	-6457.59
838.976	-6754.76
838.607	-6686.18
838.243	-6742.45
837.875	-6851.47
837.508	-6608.81
837.14	-6248.34
836.776	-6311.64
836.409	-6510.34
836.042	-6404.84
835.675	-6195.59
835.309	-6195.59
834.943	-6236.03
834.574	-5875.56
834.21	-5801.71
833.843	-6042.61
833.477	-6135.81
833.11	-6123.5
832.746	-6339.78
832.379	-6513.86
832.011	-6323.95
831.644	-6128.77
831.279	-6292.3
830.913	-6561.34
830.545	-6454.07
830.181	-6608.81
829.814	-7037.86
829.448	-7268.21
829.081	-7238.32
828.716	-7410.64
828.35	-7792.21
827.982	-7844.97
827.618	-8098.17
827.25	-8486.78
826.884	-8541.29
826.515	-8386.55
826.151	-8506.12
825.785	-8671.41
825.417	-8476.23
825.05	-8163.24
824.684	-8152.68
824.318	-8296.87
823.95	-8085.87
823.586	-8108.72
823.218	-8309.18
822.852	-8217.75
822.484	-8001.46
822.12	-8184.34
821.754	-8520.19
821.387	-8546.57
821.02	-8437.54
820.655	-8558.87
820.288	-8766.36
819.92	-8611.63
819.556	-8694.27
819.189	-8959.79
818.822	-8968.58
818.456	-8752.3
818.09	-8817.36
817.724	-9082.88
817.356	-8931.65
816.991	-8884.18
816.623	-8928.14
816.257	-8666.14
815.889	-8259.95
815.525	-8221.26
815.158	-8296.87
814.791	-8115.76
814.425	-7945.19
814.06	-8101.69
813.693	-8275.77
813.324	-7906.51
812.959	-7640.99
812.592	-7556.59
812.226	-7328
811.859	-7136.33
811.496	-7396.57
811.129	-7735.95
810.762	-7690.23
810.396	-7577.69
810.031	-7827.38
809.665	-8212.47
809.297	-8200.16
808.933	-8379.52
808.566	-8752.3
808.2	-8896.49
807.833	-8836.7
807.468	-9051.22
807.102	-9416.97
806.734	-9336.08
806.369	-9387.08
806.002	-9569.95
805.635	-9462.69
805.267	-9172.55
804.903	-9139.14
804.536	-9093.43
804.168	-8708.34
803.802	-8376
803.437	-8467.44
803.071	-8657.34
802.702	-8402.38
802.338	-8347.87
801.971	-8518.43
801.605	-8456.89
801.237	-8237.09
800.874	-8302.15
800.507	-8404.14
800.139	-8193.13
799.773	-7985.64
799.409	-8163.24
799.043	-8472.71
798.674	-8316.22
798.31	-8237.09
797.942	-8233.57
797.575	-7934.64
797.208	-7433.5
796.844	-7359.65
796.479	-7732.43
796.112	-7895.96
795.748	-8254.67
795.38	-8602.83
795.013	-8448.1
794.645	-8043.66
794.281	-7985.64
793.915	-8024.32
793.547	-7716.6
793.181	-7363.17
792.816	-7429.98
792.45	-7727.15
792.083	-7706.05
791.719	-7894.2
791.352	-8180.82
790.985	-8128.07
790.618	-7925.85
790.254	-8019.05
789.887	-8103.45
789.519	-7804.52
789.153	-7472.19
788.788	-7544.28
788.422	-7779.9
788.054	-7616.37
787.69	-7630.44
787.323	-7769.35
786.956	-7621.65
786.59	-7259.42
786.225	-7227.77
785.86	-7523.18
785.492	-7577.69
785.129	-7866.07
784.761	-8203.68
784.395	-8124.55
784.027	-7853.76
783.663	-7936.4
783.297	-8114
782.929	-7945.19
782.563	-7699.02
782.198	-7785.18
781.832	-8048.94
781.464	-7959.26
781.1	-8019.05
780.733	-8191.37
780.367	-8078.83
779.999	-7843.21
779.636	-7955.74
779.269	-8038.39
778.9	-7586.48
778.534	-6976.32
778.169	-6818.06
777.803	-6964.01
777.435	-6777.62
777.072	-6751.24
776.704	-6796.96
776.337	-6505.07
775.971	-5972.27
775.606	-5759.51
775.24	-5828.09
774.872	-5622.35
774.509	-5659.28
774.142	-5856.22
773.776	-5757.75
773.408	-5485.2
773.044	-5534.43
772.678	-5661.04
772.31	-5418.38
771.944	-5045.6
771.579	-4984.06
771.213	-5073.73
770.846	-4887.34
770.483	-5036.81
770.116	-5384.97
769.75	-5409.59
769.382	-5231.99
769.018	-5316.39
768.652	-5432.45
768.284	-5158.14
767.918	-4797.67
767.553	-4848.66
767.188	-5159.9
766.821	-5188.03
766.457	-5439.48
766.09	-5780.61
765.724	-5771.82
765.357	-5501.02
764.992	-5458.82
764.626	-5560.81
764.258	-5256.61
763.894	-5191.55
763.527	-5418.38
763.162	-5506.3
762.795	-5492.23
762.431	-5727.86
762.064	-5870.29
761.696	-5537.95
761.33	-5115.94
760.965	-5071.98
760.6	-5233.75
760.232	-5103.63
759.869	-5275.95
759.502	-5659.28
759.136	-5690.93
758.768	-5453.55
758.404	-5471.13
758.038	-5497.51
757.67	-5130
757.304	-4674.58
756.939	-4581.38
756.573	-4730.85
756.206	-4553.25
755.842	-4563.8
755.475	-4690.4
755.108	-4484.67
754.742	-4027.49
754.377	-3862.2
754.011	-3876.27
753.642	-3445.46
753.279	-3216.87
752.912	-3246.76
752.547	-3176.43
752.18	-3118.4
751.817	-3403.26
751.451	-3656.47
751.083	-3431.39
750.717	-3065.65
750.352	-3034
749.986	-3134.22
749.618	-2824.75
749.254	-2728.03
748.887	-2854.64
748.522	-2763.2
748.154	-2508.24
747.79	-2483.62
747.423	-2402.73
747.056	-1905.11
746.689	-1337.14
746.324	-1120.86
745.959	-1064.59
745.591	-679.5
745.228	-624.99
744.861	-853.59
744.496	-843.04
744.129	-542.35
743.764	-470.26
743.399	-595.1
743.031	-355.96
742.668	-357.72
742.301	-612.69
741.936	-732.26
741.57	-885.24
741.207	-1439.13
740.842	-1998.3
740.474	-2086.22
740.108	-2003.58
739.743	-2197
739.377	-2460.76
739.009	-2281.4
738.645	-2286.68
738.279	-2520.54
737.913	-2545.16
737.546	-2466.03
737.183	-2673.52
736.816	-2798.37
736.448	-2425.59
736.082	-1933.24
735.717	-1857.63
735.352	-2042.26
734.984	-1947.31
734.621	-2123.15
734.255	-2495.93
733.889	-2580.33
733.523	-2385.15
733.158	-2429.11
732.792	-2638.36
732.424	-2430.87
732.06	-2395.7
731.693	-2481.86
731.327	-2244.48
730.96	-1915.66
730.597	-2022.92
730.231	-2244.48
729.864	-2077.43
729.498	-1780.26
729.133	-1789.05
728.767	-1942.03
728.4	-1753.88
728.036	-1799.6
727.67	-2015.88
727.304	-1963.13
726.937	-1818.94
726.574	-2075.67
726.208	-2408.01
725.841	-2304.26
725.475	-2040.5
725.11	-2089.74
724.745	-2355.26
724.378	-2374.6
724.015	-2689.35
723.649	-3222.14
723.283	-3484.14
722.917	-3475.35
722.552	-3670.53
722.186	-3951.88
721.818	-3702.19
721.454	-3565.03
721.087	-3614.27
720.721	-3475.35
720.354	-3246.76
719.991	-3339.96
719.625	-3436.67
719.257	-3128.95
718.891	-2736.83
718.527	-2706.93
718.161	-2845.85
717.793	-2603.19
717.43	-2617.26
717.064	-2886.29
716.698	-2930.25
716.331	-2826.51
715.968	-3023.45
715.602	-3257.31
715.235	-3128.95
714.87	-2928.49
714.505	-3030.48
714.139	-3215.11
713.771	-2988.28
713.408	-3044.55
713.042	-3389.19
712.677	-3528.1
712.311	-3433.15
711.946	-3531.62
711.58	-3758.45
711.213	-3600.2
710.849	-3670.53
710.482	-3895.61
710.117	-3812.96
709.749	-3563.27
709.386	-3608.99
709.02	-3733.84
708.653	-3533.38
708.288	-3336.44
707.924	-3545.69
707.558	-3858.68
707.19	-3742.63
706.827	-3804.17
706.46	-4060.9
706.095	-4045.07
705.728	-3851.65
705.364	-3974.74
704.999	-4150.58
704.632	-4018.7
704.266	-3879.78
703.902	-4080.24
703.536	-4380.93
703.169	-4240.25
702.805	-4236.74
702.438	-4336.97
702.072	-4110.13
701.706	-3654.71
701.342	-3603.72
700.977	-3904.4
700.61	-3911.44
700.247	-4101.34
699.88	-4377.41
699.514	-4266.63
699.146	-3957.15
698.783	-4013.42
698.418	-4189.26
698.051	-4073.21
697.685	-3902.64
697.321	-3985.29
696.955	-4099.58
696.587	-3784.83
696.224	-3712.74
695.858	-3930.78
695.492	-3927.26
695.125	-3790.11
694.762	-3985.29
694.397	-4229.7
694.03	-4113.65
693.664	-3876.27
693.299	-3876.27
692.933	-3960.67
692.566	-3681.09
692.203	-3654.71
691.836	-3811.21
691.471	-3702.19
691.104	-3369.85
690.74	-3380.4
690.375	-3675.81
690.008	-3561.51
689.645	-3633.61
689.278	-3858.68
688.913	-3784.83
688.546	-3633.61
688.183	-3830.55
687.817	-4062.66
687.45	-3897.37
687.084	-3614.27
686.72	-3702.19
686.355	-3960.67
685.987	-3781.31
685.624	-3772.52
685.257	-3944.84
684.892	-3786.59
684.524	-3457.77
684.162	-3529.86
683.796	-3696.91
683.429	-3498.21
683.064	-3306.55
682.7	-3550.96
682.335	-3897.37
681.967	-3791.86
681.604	-3865.72
681.237	-4022.21
680.871	-3781.31
680.505	-3243.24
680.14	-2990.04
679.775	-3000.59
679.408	-2808.92
679.046	-3114.88
678.681	-3747.9
678.315	-3988.8
677.948	-3897.37
677.585	-4039.8
677.219	-4263.11
676.852	-4129.48
676.486	-3821.76
676.122	-3765.49
675.757	-3930.78
675.39	-3902.64
675.027	-4183.99
674.661	-4570.83
674.295	-4505.77
673.927	-4143.54
673.564	-4038.04
673.198	-4009.91
672.831	-3668.78
672.466	-3281.93
672.101	-3259.07
