 -----------------------------------------------------------------------------
  values at 130 km altitude above aeroid (130 km)
 -----------------------------------------------------------------------------
 Measurement time (130 km)                    [ERT] :  2010-07-05T06:37:45.593
 Measurement time (130 km)               [ERT-OWLT] :  2010-07-05T06:29:04.039
 Solar longitude (130 km)                     [deg] :      333.59
 Planet to Sun distance (130 km)          [10^6 km] :     108.073
 North planetary latitude (130 km)            [deg] :        5.89
 East planetary longitude (130 km)            [deg] :      176.30
 Sub-solar north planetary latitude (130 km)  [deg] :       -1.17
 Sub-solar east planetary longitude (130 km)  [deg] :      153.82
 Aeroid radius (130 km)                        [km] :    6051.800
 MOLA radius (130 km)                          [km] :   -9999.999
 Local true solar time (130 km)               [hrs] :       10.50
 Solar zenith angle (130 km)                  [deg] :       23.53
 Electron density (130 km)               [10^6/m^3] :   216209.65

=========================================================================

Altitude	ELECTRON NUMBER DENSITY
3266.349	5749.38
3265.833	6285.69
3265.318	6357.78
3264.803	5865.43
3264.287	5555.96
3263.77	5934.01
3263.256	5993.8
3262.739	5921.7
3262.223	6377.13
3261.709	6247.01
3261.193	5742.35
3260.675	6167.88
3260.161	6598.69
3259.644	6776.28
3259.13	6887.06
3258.613	6834.31
3258.097	7375.9
3257.583	7314.35
3257.066	7187.75
3256.548	8332.46
3256.038	8077.5
3255.52	7430.41
3255.005	7694.17
3254.489	7782.09
3253.974	7977.27
3253.46	7472.61
3252.943	7335.45
3252.428	7564.04
3251.912	7637.9
3251.4	6897.61
3250.882	6222.39
3250.364	7076.97
3249.851	7497.23
3249.335	7319.63
3248.819	7551.74
3248.302	8351.81
3247.788	8638.42
3247.274	8061.67
3246.757	8151.35
3246.241	8698.21
3245.727	8859.98
3245.213	8299.05
3244.697	7896.38
3244.182	7790.88
3243.668	7319.63
3243.148	8160.14
3242.634	9209.9
3242.122	8510.06
3241.606	7683.62
3241.091	7400.51
3240.573	7982.54
3240.058	8712.28
3239.543	8923.28
3239.03	8712.28
3238.515	8077.5
3238	7565.8
3237.484	7338.97
3236.97	7027.73
3236.453	7040.04
3235.937	7859.45
3235.423	8204.1
3234.907	8337.74
3234.394	8117.94
3233.878	7792.64
3233.361	8332.46
3232.846	8882.84
3232.334	8358.84
3231.817	7861.21
3231.301	8445
3230.789	8226.96
3230.273	7514.81
3229.758	7377.65
3229.243	7265.12
3228.726	7636.14
3228.216	6909.92
3227.697	6306.79
3227.18	7588.66
3226.668	7910.45
3226.152	7687.13
3225.636	8295.54
3225.123	8200.58
3224.61	7096.31
3224.094	6646.16
3223.579	6640.89
3223.062	6904.65
3222.546	7731.09
3222.035	7511.29
3221.519	6860.69
3221.004	6962.67
3220.49	6825.52
3219.975	6468.56
3219.459	6751.67
3218.943	7368.86
3218.427	8058.15
3217.916	7924.52
3217.401	7198.3
3216.887	6691.88
3216.369	7054.11
3215.858	6959.16
3215.342	6308.55
3214.829	5967.42
3214.312	5710.7
3213.796	6519.56
3213.283	6709.46
3212.77	5939.29
3212.252	6204.8
3211.738	6763.97
3211.225	6296.24
3210.709	6210.08
3210.193	6883.55
3209.68	7103.34
3209.167	6567.03
3208.648	7029.49
3208.136	7435.68
3207.622	7033.01
3207.11	6364.82
3206.593	5928.74
3206.078	6262.83
3205.561	7112.14
3205.048	7706.47
3204.538	6516.04
3204.02	5977.97
3203.506	6477.36
3202.99	6774.52
3202.475	7331.94
3201.964	6716.5
3201.45	5570.02
3200.932	6025.45
3200.421	6007.86
3199.907	4944.04
3199.393	4194.96
3198.878	3760.63
3198.365	3266.53
3197.847	3597.1
3197.335	3850.31
3196.821	3069.59
3196.306	2761.87
3195.791	2786.48
3195.276	3078.38
3194.761	3505.67
3194.248	3521.49
3193.733	3458.19
3193.217	4022.64
3192.705	4140.45
3192.19	4033.19
3191.675	4265.29
3191.165	3477.53
3190.65	2383.81
3190.132	2851.54
3189.619	3509.18
3189.103	3943.51
3188.591	4124.62
3188.078	3572.49
3187.562	3586.55
3187.047	4056.05
3186.535	3845.04
3186.018	4177.37
3185.506	4539.6
3184.995	3310.49
3184.477	3067.83
3183.964	3685.02
3183.451	3357.96
3182.934	3706.12
3182.42	4451.68
3181.908	4068.35
3181.392	4112.31
3180.879	4414.76
3180.364	4590.6
3179.852	4425.31
3179.337	4189.68
3178.821	5061.85
3178.306	6000.83
3177.795	6044.79
3177.28	5893.57
3176.767	5858.4
3176.25	6394.71
3175.739	6772.77
3175.228	5584.09
3174.712	5019.65
3174.198	5142.73
3173.684	5035.47
3173.169	5452.21
3172.657	5388.91
3172.139	5918.19
3171.629	6199.53
3171.116	5223.62
3170.602	4928.21
3170.088	4914.14
3169.576	4353.21
3169.061	3772.94
3168.548	3530.29
3168.033	3583.04
3167.52	3716.67
3167.004	4026.15
3166.492	4112.31
3165.976	4224.85
3165.467	3843.28
3164.95	3431.81
3164.44	3118.82
3163.924	2703.84
3163.408	3496.88
3162.898	3294.66
3162.384	2413.7
3161.869	2528
3161.359	1951.25
3160.841	1696.28
3160.331	1724.41
3159.817	966.54
3159.303	729.16
3158.787	1089.63
3158.276	1121.28
3157.76	1040.4
3157.247	1381.53
3156.736	769.6
3156.219	943.69
3155.706	1597.81
3155.192	1831.67
3154.679	2091.92
3154.166	2042.68
3153.653	1794.75
3153.137	2109.5
3152.623	3139.92
3152.111	3401.92
3151.598	3299.94
3151.085	3426.54
3150.573	3043.21
3150.059	2682.74
3149.545	2728.46
3149.034	2250.17
3148.519	1847.5
3148.005	2040.92
3147.494	1698.04
3146.981	917.31
3146.467	521.67
3145.952	908.52
3145.439	1302.4
3144.924	1847.5
3144.412	2434.8
3143.899	2324.03
3143.386	2306.44
3142.871	2726.7
3142.361	2473.49
3141.847	1995.21
3141.333	2128.84
3140.823	1346.36
3140.307	1084.36
3139.795	1455.38
3139.282	1121.28
3138.766	1698.04
3138.256	1814.09
3137.742	1225.03
3137.231	665.86
3136.716	351.11
3136.203	623.66
3135.689	824.11
3135.176	1209.2
3134.664	1172.28
3134.15	1103.7
3133.634	2053.23
3133.122	2899.02
3132.609	3029.14
3132.098	2696.81
3131.585	2269.52
3131.074	1613.63
3130.559	1390.32
3130.046	1764.86
3129.537	882.14
3129.019	873.35
3128.509	1179.31
3127.995	871.59
3127.482	1096.67
3126.968	1464.17
3126.458	1098.42
3125.941	1198.65
3125.431	1601.33
3124.916	1833.43
3124.408	1429
3123.895	-9.37
3123.38	-194
3122.866	391.55
3122.352	1228.55
3121.843	1006.99
3121.328	548.05
3120.815	1029.85
3120.302	1467.69
3119.792	1110.73
3119.276	1145.9
3118.767	999.95
3118.251	861.04
3117.74	1235.58
3117.229	523.43
3116.716	-84.98
3116.204	-477.1
3115.69	-531.61
3115.179	-841.09
3114.665	-1271.89
3114.152	-1025.72
3113.638	-579.09
3113.126	-239.71
3112.612	164.72
3112.1	657.07
3111.588	650.03
3111.077	117.24
3110.561	657.07
3110.051	1263.71
3109.538	827.63
3109.023	1471.2
3108.513	1879.15
3108.002	1172.28
3107.49	607.83
3106.976	532.22
3106.466	-42.77
3105.95	-60.36
3105.44	166.47
3104.928	-380.39
3104.412	314.18
3103.903	669.38
3103.387	987.65
3102.877	1429
3102.364	1196.89
3101.853	1145.9
3101.341	651.79
3100.827	829.39
3100.315	1217.99
3099.802	1457.14
3099.293	1195.14
3098.781	168.23
3098.264	829.39
3097.751	2338.09
3097.241	2508.66
3096.729	2285.34
3096.217	2278.31
3095.705	2207.97
3095.191	2612.4
3094.68	3074.86
3094.168	3050.24
3093.656	3030.9
3093.145	2688.01
3092.632	2554.38
3092.12	2874.4
3091.61	2297.65
3091.097	1835.19
3090.581	2890.23
3090.073	3164.54
3089.561	2250.17
3089.049	1967.07
3088.534	2638.78
3088.024	2877.92
3087.512	2471.73
3086.998	2897.26
3086.487	3352.69
3085.976	3240.15
3085.464	3157.51
3084.95	3760.63
3084.439	4138.69
3083.928	3734.26
3083.418	3139.92
3082.905	2682.74
3082.395	2218.52
3081.88	2364.47
3081.37	2441.84
3080.857	2151.7
3080.343	3008.04
3079.833	3423.02
3079.322	3043.21
3078.808	3384.34
3078.296	4010.33
3077.783	4690.83
3077.275	4511.47
3076.762	3890.76
3076.251	3966.37
3075.74	3727.23
3075.227	3772.94
3074.715	4270.57
3074.203	4430.58
3073.693	4173.86
3073.181	3941.75
3072.669	4073.63
3072.155	4754.13
3071.644	5457.49
3071.133	5504.96
3070.623	4965.14
3070.112	4209.03
3069.602	3458.19
3069.085	4027.91
3068.574	5149.77
3068.062	5562.99
3067.553	5592.88
3067.041	5300.99
3066.529	5373.08
3066.016	5812.68
3065.505	6403.5
3064.994	6651.44
3064.483	6450.98
3063.973	5986.76
3063.46	5858.4
3062.949	5944.56
3062.438	5726.52
3061.926	5708.94
3061.415	5944.56
3060.906	5455.73
3060.391	5376.6
3059.883	5098.77
3059.37	4576.53
3058.859	4664.45
3058.349	4061.32
3057.839	3176.85
3057.325	3023.87
3056.813	3772.94
3056.303	3985.71
3055.793	3349.17
3055.28	3136.4
3054.769	3400.16
3054.255	4145.72
3053.746	4609.94
3053.233	4787.54
3052.725	4469.27
3052.21	4543.12
3051.703	4486.85
3051.187	4675
3050.678	5374.84
3050.167	5174.38
3049.655	5587.61
3049.146	5380.12
3048.634	4850.84
3048.121	5346.71
3047.613	5167.35
3047.098	5468.04
3046.592	5420.56
3046.077	5023.16
3045.567	5612.23
3045.056	5661.46
3044.547	5346.71
3044.035	4852.6
3043.524	4678.52
3043.011	5084.71
3042.503	5046.02
3041.994	3864.38
3041.481	3500.39
3040.971	3370.27
3040.459	3081.89
3039.945	3948.78
3039.437	4147.48
3038.925	3971.64
3038.414	4462.23
3037.905	4089.45
3037.392	4131.66
3036.881	4775.23
3036.37	4905.35
3035.859	5197.24
3035.349	5330.88
3034.837	5566.51
3034.328	5557.72
3033.817	5098.77
3033.306	5046.02
3032.794	5385.39
3032.283	6007.86
3031.772	6461.53
3031.263	6401.74
3030.753	6016.66
3030.242	5717.73
3029.732	5262.3
3029.22	5351.98
3028.709	5833.78
3028.2	5410.01
3027.687	5536.61
3027.179	5573.54
3026.664	6176.67
3026.157	6786.83
3025.645	6436.91
3025.135	6484.39
3024.627	5772.24
3024.113	5914.67
3023.603	6468.56
3023.094	6041.27
3022.583	5812.68
3022.072	5988.52
3021.562	6044.79
3021.05	6382.4
3020.54	6744.63
3020.03	6667.26
3019.522	5846.09
3019.01	5315.06
3018.499	5577.06
3017.986	6282.17
3017.479	6392.95
3016.97	5476.83
3016.457	5524.31
3015.945	6491.42
3015.438	6366.58
3014.926	6002.59
3014.416	6254.04
3013.905	6461.53
3013.396	6551.21
3012.887	5918.19
3012.375	5735.31
3011.864	6164.36
3011.355	6204.8
3010.844	6083.48
3010.335	5867.19
3009.825	5578.82
3009.313	5907.64
3008.804	6120.4
3008.291	6709.46
3007.78	7790.88
3007.271	8028.26
3006.76	8337.74
3006.254	7913.97
3005.743	6931.02
3005.232	6916.95
3004.723	6769.25
3004.214	6036
3003.701	6153.81
3003.194	6252.28
3002.686	4896.56
3002.173	4490.37
3001.667	4019.12
3001.154	3303.45
3000.643	3802.84
3000.132	4414.76
2999.623	4692.58
2999.114	4303.98
2998.602	4453.44
2998.092	5067.12
2997.582	5394.18
2997.074	5158.56
2996.564	4641.59
2996.055	4135.17
2995.544	3769.43
2995.034	3883.72
2994.524	4010.33
2994.017	3368.51
2993.505	2860.34
2992.998	2222.04
2992.485	1984.66
2991.978	1736.72
2991.465	1566.16
2990.958	1480
2990.447	873.35
2989.939	532.22
2989.428	13.49
2988.915	825.87
2988.408	1167
2987.897	940.17
2987.389	933.13
2986.877	1191.62
2986.369	1372.73
2985.859	1142.38
2985.351	678.17
2984.838	790.7
2984.329	1492.3
2983.821	1144.14
2983.312	579.7
2982.8	813.56
2982.291	1200.41
2981.781	1374.49
2981.273	1174.04
2980.76	1553.85
2980.254	1659.35
2979.746	553.32
2979.235	330.01
2978.725	523.43
2978.215	713.34
2977.707	627.17
2977.197	252.64
2976.687	326.49
2976.177	572.66
2975.668	623.66
2975.159	502.33
2974.65	231.54
2974.142	-332.91
2973.63	-260.82
2973.125	-839.33
2972.614	-1704.46
2972.104	-1361.57
2971.593	-958.9
2971.085	-904.39
2970.575	-805.92
2970.065	-399.73
2969.556	-241.47
2969.048	-417.31
2968.537	-241.47
2968.027	572.66
2967.52	460.13
2967.008	627.17
2966.499	1552.09
2965.99	1847.5
2965.481	1961.8
2964.975	1260.2
2964.467	1.19
2963.956	-457.76
2963.449	-841.09
2962.937	-725.03
2962.427	57.45
2961.916	843.46
2961.409	1119.52
2960.901	567.39
2960.392	268.46
2959.884	-67.39
2959.372	382.76
2958.863	1349.87
2958.355	1458.9
2957.848	780.15
2957.338	217.47
2956.83	-81.46
2956.321	-415.55
2955.81	-2.33
2955.302	375.72
2954.794	-28.71
2954.283	57.45
2953.778	-368.08
2953.266	-598.43
2952.759	-498.2
2952.251	-1268.38
2951.738	-557.98
2951.232	31.08
2950.724	-621.29
2950.214	-760.2
2949.705	-536.88
2949.197	-549.19
2948.684	333.52
2948.177	1288.33
2947.667	1632.98
2947.161	1636.49
2946.652	1254.92
2946.142	1406.14
2945.635	1346.36
2945.129	312.42
2944.616	333.52
2944.107	1545.06
2943.598	2128.84
2943.092	1787.72
2942.583	1355.15
2942.074	1543.3
2941.566	1546.81
2941.056	1717.38
2940.549	1803.54
2940.038	2162.25
2939.534	1578.47
2939.025	228.02
2938.515	340.56
2938.01	-123.66
2937.497	-178.17
2936.986	1545.06
2936.48	2297.65
2935.973	1734.96
2935.464	1254.92
2934.957	892.69
2934.447	766.09
2933.94	514.64
2933.433	-317.08
2932.925	-1101.33
2932.414	-855.15
2931.904	226.26
2931.397	512.88
2930.89	45.15
2930.379	286.05
2929.874	263.19
2929.366	-542.16
2928.858	-1023.96
2928.349	-1120.67
2927.839	-638.87
2927.332	-477.1
2926.821	-21.67
2926.314	481.23
2925.802	1349.87
2925.298	1956.52
2924.79	1476.48
2924.279	1958.28
2923.773	2243.14
2923.263	2382.05
2922.755	2927.16
2922.249	2767.14
2921.738	3064.31
2921.233	3289.38
2920.725	2696.81
2920.219	1954.76
2919.708	1880.91
2919.199	2647.57
2918.694	2311.72
2918.184	2151.7
2917.676	2781.21
2917.169	2786.48
2916.66	2835.72
2916.152	3120.58
2915.644	3305.21
2915.136	3386.1
2914.627	3734.26
2914.12	4070.11
2913.614	3736.02
2913.106	3263.01
2912.597	3176.85
2912.089	3426.54
2911.58	3989.23
2911.075	3959.33
2910.566	3588.31
2910.06	3226.08
2909.549	3537.32
2909.044	3621.72
2908.534	3423.02
2908.028	3672.72
2907.522	2828.69
2907.013	2411.95
2906.505	2499.87
2905.999	2039.17
2905.492	1274.26
2904.979	1947.73
2904.477	1923.11
2903.966	1307.67
2903.456	2559.65
2902.952	2756.59
2902.444	2260.72
2901.937	1905.53
2901.428	1889.7
2900.921	2234.35
2900.415	1763.1
2899.904	2102.47
2899.399	2438.32
2898.892	1814.09
2898.385	1388.56
2897.875	1742
2897.368	2334.58
2896.862	2033.89
2896.354	1606.6
2895.847	1360.42
2895.341	868.07
2894.831	875.11
2894.322	1713.86
2893.815	2257.21
2893.309	2158.74
2892.8	2345.13
2892.294	2543.83
2891.788	2109.5
2891.279	2109.5
2890.775	1634.73
2890.265	1195.14
2889.758	1599.57
2889.249	2127.09
2888.744	2206.21
2888.236	1926.63
2887.73	1747.27
2887.221	1789.47
2886.713	2375.02
2886.208	2338.09
2885.7	2130.6
2885.19	2891.99
2884.684	3676.23
2884.176	4133.41
2883.672	3846.8
2883.164	3185.64
2882.654	3948.78
2882.146	5293.96
2881.645	4606.42
2881.137	3219.05
2880.628	3475.77
2880.121	3939.99
2879.617	3148.71
2879.107	2840.99
2878.6	3433.57
2878.094	3470.5
2877.586	3625.24
2877.08	3736.02
2876.574	3379.06
2876.068	2742.52
2875.56	2512.17
2875.057	1610.12
2874.545	1383.28
2874.039	2160.49
2873.534	1682.21
2873.027	1080.84
2872.522	342.31
2872.013	80.31
2871.505	723.89
2870.998	991.16
2870.492	720.37
2869.986	235.05
2869.477	488.26
2868.967	2060.27
2868.465	2316.99
2867.96	1006.99
2867.449	1200.41
2866.944	1749.03
2866.436	1923.11
2865.929	2617.68
2865.425	2320.51
2864.918	1722.65
2864.409	2273.03
2863.905	2171.05
2863.395	2375.02
2862.891	2809.34
2862.381	3264.77
2861.877	3772.94
2861.373	2777.69
2860.867	1726.17
2860.356	2301.17
2859.852	2819.89
2859.345	2315.23
2858.835	3233.12
2858.334	3087.17
2857.826	2016.31
2857.318	2406.67
2856.812	2955.29
2856.307	2712.63
2855.803	1488.79
2855.296	512.88
2854.788	600.8
2854.281	1096.67
2853.772	2156.98
2853.267	2876.16
2852.761	2781.21
2852.257	2197.42
2851.748	2025.1
2851.244	2197.42
2850.737	2037.41
2850.231	2121.81
2849.724	2151.7
2849.217	2584.27
2848.71	3285.87
2848.205	3475.77
2847.7	2907.81
2847.194	2471.73
2846.688	2206.21
2846.182	1720.9
2845.674	1843.98
2845.169	2053.23
2844.66	2688.01
2844.16	2139.39
2843.651	1158.21
2843.142	2215.01
2842.64	2156.98
2842.131	1872.12
2841.627	2090.16
2841.118	2413.7
2840.611	3505.67
2840.109	3215.53
2839.6	2971.12
2839.095	3428.3
2838.588	3707.88
2838.084	3834.49
2837.579	3373.79
2837.073	3037.93
2836.568	2482.28
2836.062	2042.68
2835.556	1838.71
2835.051	1311.19
2834.541	2018.06
2834.036	3020.35
2833.533	2466.46
2833.027	1824.64
2832.522	1304.16
2832.014	1323.5
2831.507	2186.87
2831.003	2308.2
2830.497	1928.39
2829.99	2244.9
2829.486	2297.65
2828.981	1710.35
2828.474	1705.07
2827.966	2529.76
2827.461	3141.68
2826.959	2526.24
2826.453	1683.97
2825.945	2016.31
2825.439	2647.57
2824.933	3046.73
2824.429	3064.31
2823.924	2522.72
2823.421	1409.66
2822.914	627.17
2822.406	1334.05
2821.9	2329.3
2821.397	2237.86
2820.892	1590.77
2820.386	1295.36
2819.881	908.52
2819.374	952.48
2818.865	2387.33
2818.364	2666.91
2817.857	2216.76
2817.352	2376.78
2816.85	1450.1
2816.341	1418.45
2815.836	2090.16
2815.332	1754.31
2814.828	1003.47
2814.32	896.21
2813.815	1385.04
2813.31	1520.44
2812.805	1402.63
2812.299	1392.08
2811.795	1167
2811.291	505.84
2810.783	593.76
2810.278	1163.48
2809.773	1330.53
2809.265	2148.19
2808.766	1643.53
2808.261	-44.53
2807.754	-382.15
2807.249	-290.71
2806.737	1453.62
2806.238	2311.72
2805.731	1800.02
2805.228	1708.59
2804.724	966.54
2804.215	1529.23
2803.711	2392.6
2803.207	2128.84
2802.703	1726.17
2802.196	1852.78
2801.692	2070.82
2801.188	1606.6
2800.684	998.2
2800.175	1640.01
2799.673	2104.23
2799.167	1859.81
2798.663	1808.82
2798.158	1620.67
2797.653	1733.2
2797.145	2710.87
2796.643	3032.66
2796.137	2705.6
2795.636	2021.58
2795.128	1785.96
2794.621	3085.41
2794.119	3380.82
2793.613	3340.38
2793.109	3380.82
2792.605	3062.55
2792.098	3417.75
2791.597	3062.55
2791.089	3050.24
2790.588	2932.43
2790.081	2422.5
2789.578	2531.52
2789.072	2480.52
2788.57	2135.88
2788.064	1566.16
2787.56	1451.86
2787.055	1221.51
2786.549	1388.56
2786.049	674.65
2785.541	249.12
2785.037	743.23
2784.532	764.33
2784.028	651.79
2783.525	-84.98
2783.019	-290.71
2782.512	795.98
2782.008	1654.08
2781.505	1555.61
2781	1319.98
2780.496	1226.79
2779.994	486.5
2779.488	-111.35
2778.986	-471.82
2778.48	-740.86
2777.976	-707.45
2777.469	-128.94
2776.964	815.32
2776.46	1279.54
2775.957	1270.75
2775.453	954.24
2774.949	813.56
2774.446	308.9
2773.941	-93.77
2773.437	-106.08
2772.933	-378.63
2772.431	-1273.65
2771.928	-2653.99
2771.422	-3174.48
2770.918	-3054.91
2770.413	-3181.51
2769.908	-3014.46
2769.403	-2548.49
2768.9	-2309.35
2768.394	-1846.89
2767.893	-1878.54
2767.387	-2043.83
2766.886	-2376.17
2766.38	-2780.6
2765.873	-1836.34
2765.371	-1479.38
2764.868	-1862.71
2764.36	-1071.44
2763.858	-299.5
2763.353	-116.63
2762.85	252.64
2762.348	-100.8
2761.844	-545.68
2761.342	-1227.93
2760.836	-1572.58
2760.332	-1278.93
2759.828	-1199.8
2759.325	-1380.91
2758.822	-2015.69
2758.317	-2052.62
2757.812	-1496.97
2757.308	-927.25
2756.806	-941.31
2756.301	-1106.6
2755.799	-1335.2
2755.296	-2080.76
2754.791	-2240.77
2754.288	-2200.33
2753.785	-2611.79
2753.279	-2275.94
2752.777	-1994.59
2752.274	-2590.69
2751.77	-2979.3
2751.265	-2764.77
2750.763	-2785.87
2750.258	-2882.58
2749.757	-3197.34
2749.251	-3258.88
2748.745	-1989.32
2748.243	-1308.82
2747.737	-575.57
2747.236	-139.49
2746.732	-361.04
2746.231	-572.05
2745.726	-784.82
2745.223	-681.07
2744.719	-654.7
2744.216	-468.31
2743.71	215.71
2743.209	431.99
2742.705	307.15
2742.202	593.76
2741.7	194.61
2741.194	468.92
2740.694	657.07
2740.19	96.14
2739.686	69.76
2739.183	66.25
2738.679	305.39
2738.178	36.35
2737.675	-696.9
2737.171	-846.36
2736.666	-348.74
2736.165	-315.33
2735.664	-1317.61
2735.159	-1744.9
2734.655	-1366.85
2734.151	-784.82
2733.65	-1008.13
2733.147	-1662.26
2732.645	-2165.16
2732.142	-2789.39
2731.637	-2785.87
2731.136	-2937.09
2730.635	-4155.66
2730.128	-4324.47
2729.624	-3202.61
2729.123	-3207.89
2728.617	-2900.17
2728.116	-2448.26
2727.609	-1678.08
2727.11	-1085.5
2726.606	-1373.88
2726.105	-1729.08
2725.602	-2122.96
2725.098	-1806.45
2724.593	-1053.85
2724.092	-737.34
2723.589	-863.95
2723.088	-1271.89
2722.584	-1579.61
2722.081	-1351.02
2721.578	-1127.7
2721.075	-878.01
2720.574	-1027.48
2720.071	-1358.05
2719.568	-1542.69
2719.066	-1704.46
2718.564	-2008.66
2718.061	-2288.25
2717.558	-2367.37
2717.055	-2279.45
2716.552	-2047.35
2716.049	-1797.65
2715.547	-1713.25
2715.045	-2015.69
2714.543	-2397.27
2714.04	-2574.86
2713.537	-2393.75
2713.036	-2560.8
2712.532	-2824.56
2712.032	-3158.65
2711.526	-3060.18
2711.024	-2400.78
2710.52	-1831.06
2710.022	-2217.91
2709.516	-2543.21
2709.016	-2490.46
2708.514	-3091.83
2708.012	-3352.08
2707.51	-3709.03
2707.007	-3960.48
2706.504	-3786.4
2706.004	-4233.03
2705.499	-4407.11
2704.998	-4306.88
2704.495	-4452.83
2703.992	-4201.38
2703.49	-4192.59
2702.987	-3927.07
2702.484	-3169.2
2701.981	-2457.05
2701.479	-2091.31
2700.978	-2188.02
2700.476	-2365.62
2699.975	-2587.17
2699.475	-3615.83
2698.967	-2908.96
2698.467	-1581.37
2697.966	-1859.2
2697.465	-2342.76
2696.961	-2323.41
2696.458	-1681.6
2695.957	-1475.87
2695.457	-1969.98
2694.955	-2585.41
2694.452	-2592.45
2693.95	-2328.69
2693.448	-2318.14
2692.949	-3056.66
2692.443	-3051.39
2691.94	-1947.12
2691.44	-1831.06
2690.939	-2217.91
2690.435	-1882.06
2689.935	-1808.2
2689.433	-2103.61
2688.932	-2428.92
2688.431	-3186.79
2687.928	-3406.59
2687.426	-3246.57
2686.925	-3302.84
2686.424	-3636.94
2685.92	-3498.02
2685.418	-2764.77
2684.919	-3039.08
2684.416	-3513.85
2683.914	-3346.8
2683.409	-2411.33
2682.907	-856.91
2682.407	-299.5
2681.908	-1006.38
2681.406	-1720.28
2680.903	-1458.28
2680.402	-1029.23
2679.899	-754.92
2679.401	-1227.93
2678.897	-1460.04
2678.398	-1620.06
2677.894	-1897.88
2677.392	-1206.83
2676.892	-1155.84
2676.392	-1723.8
2675.889	-1913.71
2675.386	-1384.43
2674.887	-1460.04
2674.381	-797.13
2673.882	226.26
2673.379	625.42
2672.88	913.79
2672.38	36.35
2671.876	-48.05
2671.378	-160.59
2670.873	62.73
2670.373	748.5
2669.874	140.1
2669.373	-635.35
2668.872	-1180.46
2668.371	-1614.78
2667.871	-2309.35
2667.367	-2223.19
2666.867	-1878.54
2666.365	-2049.1
2665.866	-2420.13
2665.364	-2905.44
2664.859	-2080.76
2664.362	-1855.68
2663.858	-2050.86
2663.357	-1454.77
2662.857	-1394.98
2662.357	-1743.14
2661.852	-1148.81
2661.353	-310.05
2660.854	-863.95
2660.349	-535.13
2659.849	389.79
2659.35	228.02
2658.851	-656.45
2658.351	-1727.32
2657.847	-1567.3
2657.35	-1903.16
2656.847	-2787.63
2656.344	-2239.01
2655.845	-2082.51
2655.343	-2149.33
2654.846	-2704.99
2654.344	-3679.14
2653.842	-3693.2
2653.342	-3765.3
2652.84	-3636.94
2652.338	-3019.74
2651.837	-2523.87
2651.337	-2186.26
2650.84	-2982.81
2650.337	-3847.94
2649.837	-3858.49
2649.336	-4023.78
2648.835	-4090.6
2648.333	-3603.53
2647.832	-2954.68
2647.332	-2745.43
2646.833	-3002.15
2646.331	-3206.13
2645.83	-2817.52
2645.331	-2799.94
2644.832	-3591.22
2644.327	-3169.2
2643.83	-2810.49
2643.326	-2618.82
2642.828	-2184.5
2642.327	-2508.05
2641.827	-2573.11
2641.325	-2098.34
2640.825	-1598.95
2640.325	-1716.77
2639.827	-2501.01
2639.327	-3404.83
2638.823	-2712.02
2638.324	-1947.12
2637.825	-2508.05
2637.326	-3454.06
2636.825	-3918.28
2636.323	-3376.69
2635.824	-3227.23
2635.323	-3524.4
2634.819	-2450.02
2634.321	-1465.32
2633.822	-1818.75
2633.323	-2390.23
2632.822	-2566.07
2632.324	-3021.5
2631.82	-2900.17
2631.319	-1822.27
2630.821	-1639.4
2630.32	-1620.06
2629.821	-1644.67
2629.319	-1250.79
2628.823	-1451.25
2628.32	-1744.9
2627.822	-1672.81
2627.319	-1542.69
2626.82	-885.05
2626.324	-1746.66
2625.823	-2766.53
2625.324	-3218.44
2624.824	-3874.32
2624.321	-3635.18
2623.825	-3814.53
2623.322	-4143.35
2622.826	-4521.41
2622.324	-5272.24
2621.822	-4697.25
2621.324	-4561.85
2620.824	-4997.93
2620.326	-5546.55
2619.825	-5834.93
2619.322	-4885.4
2618.822	-3811.02
2618.321	-2794.66
2617.824	-2516.84
2617.325	-2993.36
2616.823	-2506.29
2616.326	-2409.58
2615.824	-2406.06
2615.327	-2409.58
2614.828	-3098.87
2614.325	-2720.81
2613.827	-2203.84
2613.327	-2084.27
2612.828	-2119.44
2612.327	-1815.24
2611.828	-1175.18
2611.331	-1620.06
2610.828	-1567.3
2610.33	-1092.54
2609.832	-1528.62
2609.333	-2226.7
2608.832	-2144.06
2608.334	-1973.49
2607.83	-1296.51
2607.332	-215.1
2606.833	-125.42
2606.333	111.96
2605.836	-99.04
2605.339	-1243.76
2604.837	-1581.37
2604.338	-1252.55
2603.838	-955.38
2603.341	-1045.06
2602.84	-1169.91
2602.34	-774.27
2601.839	29.32
2601.343	184.06
2600.842	101.41
2600.344	326.49
2599.846	-197.51
2599.343	317.7
2598.848	354.62
2598.346	99.66
2597.849	242.09
2597.351	-531.61
2596.85	-480.62
2596.354	-744.37
2595.851	-716.24
2595.355	-499.96
2594.853	-429.62
2594.357	-306.53
2593.855	-164.1
2593.356	672.89
2592.861	-120.14
2592.359	-656.45
2591.858	683.44
2591.362	1114.25
2590.865	201.64
2590.364	-9.37
2589.865	252.64
2589.369	-373.35
2588.866	9.98
2588.37	528.7
2587.87	300.11
2587.373	145.37
2586.873	-25.19
2586.374	134.82
2585.875	263.19
2585.374	1033.36
2584.88	790.7
2584.381	-288.95
2583.881	-227.41
