This file contains the electron density obtained by simulating the Venus ionosphere using the 1D Venus Ionosphere Model (VIM)
for the Pre-flare and flare scenario as on the date 22 December, 2013. The model result has been compared with the VeRa electron
density retrieved for the same day. The full VeRa data can be accessed via the https://fip-koeln.de/marsvera-data-archive/?lang=en 
after asking for access to the server.
 
-----------------------------------------------------------------------------
 values at 130 km altitude above aeroid (130 km) for VeRa profile
-----------------------------------------------------------------------------
 Measurement time (130 km)                    [ERT] :  2013-12-22T08:48:37.621
 Measurement time (130 km)               [ERT-OWLT] :  2013-12-22T08:45:59.339
 Solar longitude (130 km)                     [deg] :      200.66
 Planet to Sun distance (130 km)          [10^6 km] :     107.768
 North planetary latitude (130 km)            [deg] :      -51.25
 East planetary longitude (130 km)            [deg] :       47.03
 Sub-solar north planetary latitude (130 km)  [deg] :       -0.93
 Sub-solar east planetary longitude (130 km)  [deg] :       96.40
 Aeroid radius (130 km)                        [km] :    6051.800
 Local true solar time (130 km)               [hrs] :       15.29
 Solar zenith angle (130 km)                  [deg] :       65.15
 Electron density (130 km)               [10^6/m^3] :   192030.12
 
=============================================================================

Height_Model	Ne_Flare	Ne_PreFlare	Alt	VeRa_Ne
262.1	0	0	227.871	34578.85
262.2	0	0	228.228	34591.15
262.3	0	0	228.589	34153.31
262.4	0	0	228.949	33840.32
262.5	0	0	229.31	33864.94
262.6	0	0	229.667	33794.6
262.7	0	0	230.028	33564.25
262.8	0	0	230.388	33817.46
262.9	0	0	230.745	33893.07
263	0	0	231.104	33493.92
263.1	0	0	231.465	33091.24
263.2	0	0	231.825	32994.53
263.3	0	0	232.182	32762.42
263.4	0	0	232.543	32132.92
263.5	0	0	232.904	31709.14
263.6	0	0	233.265	31756.62
263.7	0	0	233.622	31772.45
263.8	0	0	233.983	31619.47
263.9	0	0	234.342	31823.44
264	0	0	234.7	31672.22
264.1	0	0	235.06	31149.97
264.2	0	0	235.42	30868.63
264.3	0	0	235.781	30863.36
264.4	0	0	236.138	30625.97
264.5	0	0	236.5	30168.79
264.6	0	0	236.859	30182.86
264.7	0	0	237.218	30089.66
264.8	0	0	237.578	29678.2
264.9	0	0	237.939	29344.1
265	0	0	238.299	29410.92
265.1	0	0	238.656	29428.51
265.2	0	0	239.017	29078.59
265.3	0	0	239.376	28839.44
265.4	0	0	239.737	28865.82
265.5	0	0	240.094	28646.02
265.6	0	0	240.456	28213.45
265.7	0	0	240.816	28343.58
265.8	0	0	241.175	28501.83
265.9	0	0	241.534	28350.61
266	0	0	241.894	28165.98
266.1	0	0	242.253	28165.98
266.2	0	0	242.61	27925.08
266.3	0	0	242.972	27286.78
266.4	0	0	243.332	26812.01
266.5	0	0	243.693	26662.55
266.6	0	0	244.05	26367.14
266.7	0	0	244.413	25908.2
266.8	0	0	244.772	25927.54
266.9	0	0	245.131	25792.14
267	0	0	245.491	25394.75
267.1	0	0	245.851	25298.03
267.2	0	0	246.212	25530.14
267.3	0	0	246.568	25549.49
267.4	0	0	246.93	25243.52
267.5	0	0	247.289	25232.97
267.6	0	0	247.648	25009.66
267.7	0	0	248.008	24455.76
267.8	0	0	248.37	24155.08
267.9	0	0	248.729	24313.33
268	0	0	249.086	24355.53
268.1	0	0	249.447	23931.76
268.2	0	0	249.807	23606.46
268.3	0	0	250.167	23562.5
268.4	0	0	250.525	23277.64
268.5	0	0	250.887	22693.85
268.6	0	0	251.247	22542.63
268.7	0	0	251.606	22349.21
268.8	0	0	251.966	21934.22
268.9	0	0	252.327	21688.05
269	0	0	252.687	21826.96
269.1	0	0	253.044	21842.79
269.2	0	0	253.405	21397.91
269.3	0	0	253.765	21047.99
269.4	0	0	254.126	20975.9
269.5	0	0	254.484	20729.72
269.6	0	0	254.846	20286.61
269.7	0	0	255.207	20355.19
269.8	0	0	255.566	20312.98
269.9	0	0	255.926	20112.53
270	0	0	256.286	20298.92
270.1	0	0	256.646	20787.75
270.2	0	0	257.002	20933.7
270.3	0	0	257.364	20668.18
270.4	0	0	257.723	20659.39
270.5	0	0	258.082	20411.45
270.6	0	0	258.442	19803.05
270.7	0	0	258.804	19407.41
270.8	0	0	259.165	19607.87
270.9	0	0	259.522	19876.9
271	0	0	259.882	19759.09
271.1	0	0	260.242	19650.07
271.2	0	0	260.602	19711.61
271.3	0	0	260.96	19491.81
271.4	0	0	261.322	19069.8
271.5	0	0	261.682	19150.68
271.6	0	0	262.041	19210.47
271.7	0	0	262.401	18927.37
271.8	0	0	262.762	18702.29
271.9	0	0	263.122	18865.82
272	0	0	263.479	18969.57
272.1	0	0	263.84	18693.5
272.2	0	0	264.2	18508.87
272.3	0	0	264.561	18605.58
272.4	0	0	264.918	18412.16
272.5	0	0	265.28	17895.19
272.6	0	0	265.64	17738.69
272.7	0	0	266	17390.53
272.8	0	0	266.361	16945.66
272.9	0	0	266.721	16933.35
273	0	0	267.081	17260.41
273.1	0	0	267.438	17253.38
273.2	0	0	267.8	16799.71
273.3	0	0	268.159	16627.39
273.4	0	0	268.519	16265.16
273.5	0	0	268.88	15674.34
273.6	0	0	269.242	15306.83
273.7	0	0	269.603	15482.67
273.8	0	0	269.96	15741.16
273.9	0	0	270.321	15635.65
274	0	0	270.681	15660.27
274.1	0	0	271.042	15952.16
274.2	0	0	271.399	16066.46
274.3	0	0	271.761	15939.85
274.4	0	0	272.12	16119.21
274.5	0	0	272.479	16105.14
274.6	0	0	272.839	15711.26
274.7	0	0	273.201	15466.85
274.8	0	0	273.562	15755.22
274.9	0	0	273.918	16024.26
275	0	0	274.279	15895.89
275.1	0	0	274.639	15793.91
275.2	0	0	275	15892.38
275.3	0	0	275.358	15769.29
275.4	0	0	275.72	15359.58
275.5	0	0	276.08	15384.2
275.6	0	0	276.439	15271.66
275.7	0	0	276.8	14951.64
275.8	0	0	277.16	14995.6
275.9	0	0	277.521	15329.69
276	0	0	277.878	15443.99
276.1	0	0	278.24	15289.25
276.2	0	0	278.6	15493.22
276.3	0	0	278.959	15574.11
276.4	0	0	279.319	15320.9
276.5	0	0	279.68	15094.07
276.6	0	0	280.041	15231.22
276.7	0	0	280.398	15345.52
276.8	0	0	280.76	15150.33
276.9	0	0	281.12	15190.78
277	0	0	281.48	15588.18
277.1	0	0	281.837	15681.37
277.2	0	0	282.199	15368.38
277.3	0	0	282.558	15359.58
277.4	0	0	282.917	15087.03
277.5	0	0	283.278	14394.22
277.6	0	0	283.64	13856.16
277.7	0	0	284.001	13817.47
277.8	0	0	284.359	13833.3
277.9	0	0	284.721	13641.63
278	0	0	285.081	13673.28
278.1	0	0	285.442	13972.21
278.2	0	0	285.799	14046.06
278.3	0	0	286.161	13794.61
278.4	0	0	286.521	13854.4
278.5	0	0	286.88	13662.73
278.6	0	0	287.241	13172.14
278.7	0	0	287.602	13017.4
278.8	0	0	287.963	13296.99
278.9	0	0	288.32	13444.69
279	0	0	288.682	13312.81
279.1	0	0	289.042	13507.99
279.2	0	0	289.4	13437.66
279.3	0	0	289.761	12929.48
279.4	0	0	290.123	12481.09
279.5	0	0	290.484	12423.06
279.6	0	0	290.842	12370.31
279.7	0	0	291.205	12147
279.8	0	0	291.565	12303.49
279.9	0	0	291.926	12892.56
280	0	0	292.283	13288.19
280.1	0	0	292.645	13376.11
280.2	0	0	293.004	13806.92
280.3	0	0	293.363	14068.92
280.4	0	0	293.723	14037.27
280.5	0	0	294.084	14100.57
280.6	0	0	294.444	14376.64
280.7	0	0	294.801	14388.95
280.8	0	0	295.162	13981
280.9	0	0	295.523	13761.2
281	0	0	295.884	13803.4
281.1	0	0	296.242	13629.32
281.2	0	0	296.605	13332.15
281.3	0	0	296.965	13516.79
281.4	0	0	297.323	13397.21
281.5	0	0	297.684	12922.45
281.6	0	0	298.045	12765.95
281.7	0	0	298.406	12964.65
281.8	0	0	298.764	12948.82
281.9	0	0	299.126	12671
282	0	0	299.486	12839.8
282.1	0	0	299.844	12816.94
282.2	0	0	300.204	12271.84
282.3	0	0	300.567	11742.56
282.4	0	0	300.928	11684.54
282.5	0	0	301.285	11617.72
282.6	0	0	301.647	11116.58
282.7	0	0	302.008	10778.96
282.8	0	0	302.37	10946.01
282.9	0	0	302.728	11102.51
283	0	0	303.09	10991.73
283.1	0	0	303.449	11100.75
283.2	0	0	303.809	10965.35
283.3	0	0	304.169	10492.35
283.4	0	0	304.531	10131.87
283.5	0	0	304.892	10131.87
283.6	0	0	305.251	10130.12
283.7	0	0	305.613	9992.96
283.8	0	0	305.974	10209.24
283.9	0	0	306.334	10743.8
284	0	0	306.692	10972.39
284.1	0	0	307.054	10903.81
284.2	0	0	307.413	11216.8
284.3	0	0	307.772	11225.6
284.4	0	0	308.133	10833.47
284.5	0	0	308.494	10764.9
284.6	0	0	308.855	11151.74
284.7	0	0	309.213	11440.12
284.8	0	0	309.574	11404.95
284.9	0	0	309.934	11580.79
285	0	0	310.293	11533.32
285.1	0	0	310.654	11186.91
285.2	0	0	311.016	10995.25
285.3	0	0	311.376	11113.06
285.4	0	0	311.733	10984.7
285.5	0	0	312.096	10436.08
285.6	0	0	312.457	10189.9
285.7	0	0	312.819	10439.59
285.8	0	0	313.176	10550.37
285.9	0	0	313.539	10376.29
286	0	0	313.899	10573.23
286.1	0	0	314.258	10611.92
286.2	0	0	314.618	10262
286.3	0	0	314.98	9875.15
286.4	0	0	315.341	9810.09
286.5	0	0	315.699	9736.24
286.6	0	0	316.062	9467.2
286.7	0	0	316.423	9606.11
286.8	0	0	316.784	10207.49
286.9	0	0	317.14	10534.55
287	0	0	317.502	10409.7
287.1	0	0	317.862	10513.45
287.2	0	0	318.221	10312.99
287.3	0	0	318.583	9850.53
287.4	0	0	318.943	9711.62
287.5	0	0	319.305	9803.05
287.6	0	0	319.663	9636.01
287.7	0	0	320.026	9324.77
287.8	0	0	320.387	9590.29
287.9	0	0	320.746	9817.12
288	0	0	321.106	9715.13
288.1	0	0	321.467	9586.77
288.2	0	0	321.828	9706.34
288.3	0	0	322.185	9720.41
288.4	0	0	322.547	9352.91
288.5	0	0	322.908	9173.55
288.6	0	0	323.27	9419.72
288.7	0	0	323.628	9604.36
288.8	0	0	323.99	9586.77
288.9	0	0	324.349	9871.63
289	0	0	324.708	9850.53
289.1	0	0	325.068	9305.43
289.2	0	0	325.431	8702.3
289.3	0	0	325.792	8512.39
289.4	0	0	326.151	8419.2
289.5	0	0	326.513	8132.58
289.6	0	0	326.873	8071.03
289.7	0	0	327.235	8290.83
289.8	0	0	327.592	8287.32
289.9	0	0	327.954	7939.16
290	0	0	328.315	7824.86
290.1	0	0	328.675	7422.19
290.2	0	0	329.037	6838.4
290.3	0	0	329.397	6664.32
290.4	0	0	329.759	6771.58
290.5	0	0	330.117	6625.63
290.6	0	0	330.48	6259.89
290.7	0	0	330.841	6412.87
290.8	0	0	331.2	6569.37
290.9	0	0	331.56	6426.94
291	0	0	331.922	6258.13
291.1	0	0	332.282	6317.91
291.2	0	0	332.64	6240.55
291.3	0	0	333.003	5825.56
291.4	0	0	333.364	5630.38
291.5	0	0	333.726	5797.43
291.6	0	0	334.084	5797.43
291.7	0	0	334.446	5530.15
291.8	0	0	334.807	5665.55
291.9	0	0	335.166	5714.79
292	0	0	335.527	5435.2
292.1	0	0	335.889	5232.98
292.2	0	0	336.249	5368.38
292.3	0	0	336.607	5417.62
292.4	0	0	336.969	5071.21
292.5	0	0	337.33	4863.72
292.6	0	0	337.692	5002.63
292.7	0	0	338.05	4946.37
292.8	0	0	338.413	4677.33
292.9	0	0	338.774	4812.73
293	0	0	339.133	4751.18
293.1	0	0	339.495	4431.16
293.2	0	0	339.855	4417.09
293.3	0	0	340.217	4781.08
293.4	0	0	340.575	4955.16
293.5	0	0	340.937	4854.93
293.6	0	0	341.297	5048.35
293.7	0	0	341.657	5041.32
293.8	0	0	342.017	4717.77
293.9	0	0	342.379	4480.39
294	0	0	342.74	4589.41
294.1	0	0	343.098	4508.53
294.2	0	0	343.46	3961.66
294.3	0	0	343.821	3583.61
294.4	0	0	344.184	3599.44
294.5	0	0	344.542	3558.99
294.6	0	0	344.905	3384.91
294.7	0	0	345.265	3639.88
294.8	0	0	345.625	3729.56
294.9	0	0	345.985	3432.39
295	0	0	346.347	3135.22
295.1	0	0	346.708	3179.18
295.2	0	0	347.066	3122.91
295.3	0	0	347.428	2644.63
295.4	0	0	347.79	2343.94
295.5	0	0	348.152	2401.97
295.6	0	0	348.511	2310.53
295.7	0	0	348.874	2078.42
295.8	0	0	349.234	2375.59
295.9	0	0	349.594	2516.26
296	0	0	349.955	2393.18
296.1	0	0	350.315	2481.1
296.2	0	0	350.676	2732.55
296.3	0	0	351.034	2685.07
296.4	0	0	351.397	2317.57
296.5	0	0	351.758	2375.59
296.6	0	0	352.118	2335.15
296.7	0	0	352.479	2011.6
296.8	0	0	352.842	1867.42
296.9	0	0	353.203	2183.93
297	0	0	353.56	2440.65
297.1	0	0	353.922	2289.43
297.2	0	0	354.283	2238.44
297.3	0	0	354.644	2412.52
297.4	0	0	355.002	2291.19
297.5	0	0	355.365	1821.7
297.6	0	0	355.727	1760.15
297.7	0	0	356.087	1689.82
297.8	0	0	356.448	1473.54
297.9	0	0	356.81	1454.19
298	0	0	357.171	1777.74
298.1	0	0	357.528	1944.79
298.2	0	0	357.89	1654.65
298.3	0	0	358.251	1394.41
298.4	0	0	358.614	1403.2
298.5	0	0	358.972	1338.14
298.6	0	0	359.335	1137.68
298.7	0	0	359.696	1392.65
298.8	0	0	360.055	1443.64
298.9	0	0	360.417	1151.75
299	0	0	360.777	1058.55
299.1	0	0	361.14	1287.15
299.2	0	0	361.498	1390.89
299.3	0	0	361.86	1244.94
299.4	0	0	362.221	1450.68
299.5	0	0	362.58	1471.78
299.6	0	0	362.941	1109.55
299.7	0	0	363.304	821.17
299.8	0	0	363.665	989.98
299.9	0	0	364.023	1121.86
300	0	0	364.385	807.1
300.1	0	0	364.745	557.41
300.2	0	0	365.107	511.69
300.3	0	0	365.466	244.42
300.4	0	0	365.83	-232.11
300.5	0	0	366.191	-175.84
300.6	0	0	366.551	-126.6
300.7	0	0	366.912	-365.75
300.8	0	0	367.274	-525.76
300.9	0	0	367.635	-318.27
301	0	0	367.993	-200.46
301.1	0	0	368.355	-511.69
301.2	0	0	368.716	-726.22
301.3	0	0	369.078	-682.26
301.4	0	0	369.437	-821.17
301.5	0	0	369.8	-1144.72
301.6	0	0	370.16	-1037.45
301.7	0	0	370.52	-1209.78
301.8	0	0	370.881	-1770.7
301.9	0	0	371.243	-2117.11
302	0	0	371.605	-2168.1
302.1	0	0	371.964	-2407.24
302.2	0	0	372.327	-2903.11
302.3	0	0	372.688	-3034.99
302.4	0	0	373.049	-3291.72
302.5	0	0	373.411	-3745.38
302.6	0	0	373.774	-3901.88
302.7	0	0	374.135	-3518.55
302.8	0	0	374.493	-3144.01
302.9	0	0	374.855	-3161.59
303	0	0	375.216	-3115.88
303.1	0	0	375.578	-2860.91
303.2	0	0	375.936	-2860.91
303.3	0	0	376.299	-3070.16
303.4	0	0	376.66	-2809.92
303.5	0	0	377.02	-2716.72
303.6	0	0	377.381	-3038.51
303.7	0	0	377.744	-3274.13
303.8	0	0	378.105	-3110.6
303.9	0	0	378.463	-3034.99
304	0	0	378.827	-3281.17
304.1	0	0	379.188	-3219.62
304.2	0	0	379.55	-2683.31
304.3	0	0	379.908	-2336.91
304.4	0	0	380.27	-2373.83
304.5	0	0	380.631	-2138.21
304.6	0	0	380.991	-2157.55
304.7	0	0	381.353	-2358.01
304.8	0	0	381.714	-2115.35
304.9	0	0	382.076	-1557.94
305	0	0	382.434	-1302.97
305.1	0	0	382.796	-1406.72
305.2	0	0	383.157	-1229.12
305.3	0	0	383.517	-1220.33
305.4	0	0	383.878	-1552.66
305.5	0	0	384.24	-1881.48
305.6	0	0	384.602	-1918.41
305.7	0	0	384.961	-2001.05
305.8	0	0	385.324	-2345.7
305.9	0	0	385.685	-2393.18
306	0	0	386.047	-2083.7
306.1	0	0	386.406	-2043.26
306.2	0	0	386.769	-2256.02
306.3	0	0	387.13	-1972.92
306.4	0	0	387.49	-1705.64
306.5	0	0	387.851	-1768.95
306.6	0	0	388.213	-1867.42
306.7	0	0	388.575	-1668.72
306.8	0	0	388.933	-1482.33
306.9	0	0	389.296	-1517.5
307	0	0	389.657	-1338.14
307.1	0	0	390.018	-953.05
307.2	0	0	390.377	-900.3
307.3	0	0	390.74	-1142.96
307.4	0	0	391.101	-991.74
307.5	0	0	391.461	-1077.9
307.6	0	0	391.823	-1489.36
307.7	0	0	392.184	-1598.38
307.8	0	0	392.547	-1274.84
307.9	0	0	392.905	-1046.25
308	0	0	393.267	-1093.72
308.1	0	0	393.628	-940.74
308.2	0	0	393.988	-1121.86
308.3	0	0	394.35	-1582.56
308.4	0	0	394.713	-1809.39
308.5	0	0	395.074	-1644.1
308.6	0	0	395.432	-1686.3
308.7	0	0	395.796	-2145.24
308.8	0	0	396.157	-2299.98
308.9	0	0	396.52	-2001.05
309	0	0	396.878	-1879.72
309.1	0	0	397.242	-2025.67
309.2	0	0	397.603	-1761.91
309.3	0	0	397.963	-1652.89
309.4	0	0	398.324	-1950.06
309.5	0	0	398.687	-2189.2
309.6	0	0	399.049	-1923.68
309.7	0	0	399.407	-1596.62
309.8	0	0	399.77	-1615.97
309.9	0	0	400.131	-1521.01
310	0	0	400.493	-1065.59
310.1	0	0	400.851	-754.35
310.2	0	0	401.214	-786
310.3	0	0	401.574	-617.2
310.4	0	0	401.935	-770.18
310.5	0	0	402.297	-1239.67
310.6	0	0	402.659	-1450.68
310.7	0	0	403.022	-1218.57
310.8	0	0	403.381	-946.02
310.9	0	0	403.743	-837
311	0	0	404.104	-437.84
311.1	0	0	404.464	-258.48
311.2	0	0	404.825	-464.22
311.3	0	0	405.188	-676.98
311.4	0	0	405.55	-508.18
311.5	0	0	405.909	-307.72
311.6	0	0	406.271	-393.88
311.7	0	0	406.633	-307.72
311.8	0	0	406.995	144.19
311.9	0	0	407.354	476.53
312	0	0	407.716	494.11
312.1	0	0	408.077	780.73
312.2	0	0	408.437	903.82
312.3	0	0	408.798	694.57
312.4	0	0	409.161	573.24
312.5	0	0	409.523	879.2
312.6	0	0	409.881	1106.03
312.7	0	0	410.244	905.57
312.8	0	0	410.606	919.64
312.9	0	0	410.968	1343.41
313	0	0	411.326	1577.28
313.1	0	0	411.689	1529.8
313.2	0	0	412.05	1793.56
313.3	0	0	412.41	1735.54
313.4	0	0	412.772	1324.07
313.5	0	0	413.134	1244.94
313.6	0	0	413.496	1510.46
313.7	0	0	413.856	1612.45
313.8	0	0	414.219	1630.03
313.9	0	0	414.579	2106.56
314	0	0	414.939	2312.29
314.1	0	0	415.3	2045.01
314.2	0	0	415.663	1763.67
314.3	0	0	416.025	1858.62
314.4	0	0	416.384	1971.16
314.5	0	0	416.747	1754.88
314.6	0	0	417.108	1707.4
314.7	0	0	417.47	2022.15
314.8	0	0	417.829	2161.07
314.9	0	0	418.192	2074.91
315	0	0	418.553	2359.77
315.1	0	0	418.913	2359.77
315.2	0	0	419.274	1885
315.3	0	0	419.637	1431.33
315.4	0	0	419.999	1357.48
315.5	0	0	420.358	1324.07
315.6	0	0	420.721	1005.8
315.7	0	0	421.083	889.75
315.8	0	0	421.446	1144.72
315.9	0	0	421.804	1174.61
316	0	0	422.167	870.41
316.1	0	0	422.528	861.61
316.2	0	0	422.889	564.44
316.3	0	0	423.252	42.2
316.4	0	0	423.613	-124.85
316.5	0	0	423.976	14.07
316.6	0	0	424.335	-26.38
316.7	0	0	424.699	-258.48
316.8	0	0	425.061	49.24
316.9	0	0	425.421	316.51
317	0	0	425.782	200.46
317.1	0	0	426.145	80.89
317.2	0	0	426.506	262
317.3	0	0	426.865	339.37
317.4	0	0	427.228	75.61
317.5	0	0	427.59	-56.27
317.6	0	0	427.953	116.05
317.7	0	0	428.312	191.67
317.8	0	0	428.676	145.95
317.9	0	0	429.037	587.3
318	0	0	429.397	873.92
318.1	0	0	429.758	727.98
318.2	0	0	430.121	601.37
318.3	0	0	430.483	821.17
318.4	0	0	430.842	1012.84
318.5	0	0	431.204	852.82
318.6	0	0	431.566	826.45
318.7	0	0	431.929	1106.03
318.8	0	0	432.288	1216.81
318.9	0	0	432.652	1186.92
319	0	0	433.013	1557.94
319.1	0	0	433.373	1719.71
319.2	0	0	433.735	1587.83
319.3	0	0	434.096	1656.41
319.4	0	0	434.458	1927.2
319.5	0	0	434.817	1904.34
319.6	0	0	435.181	1679.27
319.7	0	0	435.543	1943.03
319.8	0	0	435.904	2212.06
319.9	0	0	436.265	2247.23
320	0	0	436.627	2380.87
320.1	0	0	436.988	2815.19
320.2	0	0	437.347	3017.41
320.3	0	0	437.709	2744.86
320.4	0	0	438.071	2542.64
320.5	0	0	438.434	2649.9
320.6	0	0	438.794	2605.94
320.7	0	0	439.158	2409
320.8	0	0	439.519	2697.38
320.9	0	0	439.879	2883.77
321	0	0	440.24	2711.45
321.1	0	0	440.603	2570.77
321.2	0	0	440.965	2788.82
321.3	0	0	441.324	2941.8
321.4	0	0	441.687	2751.89
321.5	0	0	442.048	2649.9
321.6	0	0	442.411	2829.26
321.7	0	0	442.771	2825.74
321.8	0	0	443.134	2655.18
321.9	0	0	443.495	2918.94
322	0	0	443.856	2933
322.1	0	0	444.218	2572.53
322.2	0	0	444.579	2403.73
322.3	0	0	444.942	2498.68
322.4	0	0	445.302	2426.59
322.5	0	0	445.666	2168.1
322.6	0	0	446.028	2365.04
322.7	0	0	446.388	2530.33
322.8	0	0	446.75	2467.03
322.9	0	0	447.112	2510.99
323	0	0	447.474	2831.02
323.1	0	0	447.832	2941.8
323.2	0	0	448.196	2611.22
323.3	0	0	448.557	2417.79
323.4	0	0	448.921	2512.75
323.5	0	0	449.28	2389.66
323.6	0	0	449.644	2090.73
323.7	0	0	450.006	2373.83
323.8	0	0	450.367	2665.73
323.9	0	0	450.728	2686.83
324	0	0	451.091	2767.71
324.1	0	0	451.453	3133.46
324.2	0	0	451.811	3314.58
324.3	0	0	452.174	3064.88
324.4	0	0	452.536	2969.93
324.5	0	0	452.9	3223.14
324.6	0	0	453.259	3360.29
324.7	0	0	453.623	3274.13
324.8	0	0	453.984	3632.84
324.9	0	0	454.345	3879.02
325	0	0	454.707	3926.5
325.1	0	0	455.068	4241.25
325.2	0	0	455.43	4747.67
325.3	0	0	455.789	4946.37
325.4	0	0	456.153	4849.65
325.5	0	0	456.514	5213.64
325.6	0	0	456.875	5451.03
325.7	0	0	457.236	5313.87
325.8	0	0	457.599	5211.88
325.9	0	0	457.961	5494.99
326	0	0	458.32	5758.75
326.1	0	0	458.683	5704.23
326.2	0	0	459.044	5741.16
326.3	0	0	459.406	5957.44
326.4	0	0	459.765	5885.35
326.5	0	0	460.129	5487.95
326.6	0	0	460.491	5486.19
326.7	0	0	460.852	5377.17
326.8	0	0	461.214	5027.25
326.9	0	0	461.577	4825.04
327	0	0	461.939	5006.15
327.1	0	0	462.298	5090.55
327.2	0	0	462.661	4745.91
327.3	0	0	463.023	4552.49
327.4	0	0	463.386	4675.57
327.5	0	0	463.745	4628.1
327.6	0	0	464.109	4318.62
327.7	0	0	464.471	4334.44
327.8	0	0	464.832	4128.71
327.9	0	0	465.194	3694.39
328	0	0	465.556	3634.6
328.1	0	0	465.919	3879.02
328.2	0	0	466.278	3877.26
328.3	0	0	466.642	3606.47
328.4	0	0	467.003	3685.6
328.5	0	0	467.364	3588.89
328.6	0	0	467.727	3138.74
328.7	0	0	468.09	2836.29
328.8	0	0	468.453	3031.47
328.9	0	0	468.812	3256.55
329	0	0	469.175	3175.66
329.1	0	0	469.536	3175.66
329.2	0	0	469.899	3372.6
329.3	0	0	470.258	3325.13
329.4	0	0	470.622	3038.51
329.5	0	0	470.984	3189.73
329.6	0	0	471.345	3210.83
329.7	0	0	471.707	2869.7
329.8	0	0	472.07	2635.83
329.9	0	0	472.433	2795.85
330	0	0	472.792	2915.42
330.1	0	0	473.155	2688.59
330.2	0	0	473.517	2593.63
330.3	0	0	473.88	2843.33
330.4	0	0	474.24	2957.62
330.5	0	0	474.604	2878.49
330.6	0	0	474.965	3172.15
330.7	0	0	475.326	3193.25
330.8	0	0	475.688	2943.55
330.9	0	0	476.05	3017.41
331	0	0	476.413	3383.15
331.1	0	0	476.772	3548.44
331.2	0	0	477.135	3437.66
331.3	0	0	477.497	3675.05
331.4	0	0	477.858	3745.38
331.5	0	0	478.22	3449.97
331.6	0	0	478.583	3274.13
331.7	0	0	478.945	3539.65
331.8	0	0	479.304	3806.93
331.9	0	0	479.667	3784.07
332	0	0	480.028	3843.85
332.1	0	0	480.391	4010.9
332.2	0	0	480.75	3815.72
332.3	0	0	481.114	3288.2
332.4	0	0	481.476	3135.22
332.5	0	0	481.837	2862.67
332.6	0	0	482.2	2303.5
332.7	0	0	482.563	1867.42
332.8	0	0	482.926	1860.38
332.9	0	0	483.285	1883.24
333	0	0	483.649	1568.49
333.1	0	0	484.011	1346.93
333.2	0	0	484.374	1401.44
333.3	0	0	484.733	1232.64
333.4	0	0	485.097	787.76
333.5	0	0	485.459	710.39
333.6	0	0	485.821	402.67
333.7	0	0	486.184	-109.02
333.8	0	0	486.547	-167.05
333.9	0	0	486.91	228.59
334	0	0	487.269	446.63
334.1	0	0	487.632	300.69
334.2	0	0	487.994	436.08
334.3	0	0	488.355	349.92
334.4	0	0	488.717	-110.78
334.5	0	0	489.081	-437.84
334.6	0	0	489.444	-305.96
334.7	0	0	489.803	-160.01
334.8	0	0	490.167	-237.38
334.9	0	0	490.529	-22.86
335	0	0	490.891	465.97
335.1	0	0	491.25	599.61
335.2	0	0	491.614	378.06
335.3	0	0	491.976	566.2
335.4	0	0	492.337	710.39
335.5	0	0	492.699	564.44
335.6	0	0	493.062	457.18
335.7	0	0	493.425	650.61
335.8	0	0	493.784	780.73
335.9	0	0	494.148	673.47
336	0	0	494.509	778.97
336.1	0	0	494.872	1093.72
336.2	0	0	495.231	1074.38
336.3	0	0	495.595	692.81
336.4	0	0	495.957	610.16
336.5	0	0	496.318	277.83
336.6	0	0	496.681	-258.48
336.7	0	0	497.044	-402.67
336.8	0	0	497.407	-191.67
336.9	0	0	497.767	-167.05
337	0	0	498.131	-367.5
337.1	0	0	498.493	-140.67
337.2	0	0	498.854	-36.93
337.3	0	0	499.216	-267.28
337.4	0	0	499.579	-416.74
337.5	0	0	499.941	-189.91
337.6	0	0	500.301	-58.03
337.7	0	0	500.664	-318.27
337.8	0	0	501.026	-386.85
337.9	0	0	501.389	-93.19
338	0	0	501.748	-36.93
338.1	0	0	502.112	-378.06
338.2	0	0	502.474	-465.97
338.3	0	0	502.836	-701.6
338.4	0	0	503.199	-1167.57
338.5	0	0	503.563	-1441.88
338.6	0	0	503.925	-1299.45
338.7	0	0	504.285	-1206.26
338.8	0	0	504.649	-1369.79
338.9	0	0	505.011	-1257.25
339	0	0	505.374	-773.69
339.1	0	0	505.733	-508.18
339.2	0	0	506.096	-638.3
339.3	0	0	506.457	-582.03
339.4	0	0	506.819	-866.89
339.5	0	0	507.182	-1480.57
339.6	0	0	507.545	-1804.11
339.7	0	0	507.909	-1723.23
339.8	0	0	508.269	-1624.76
339.9	0	0	508.633	-1529.8
340	0	0	508.994	-974.15
340.1	0	0	509.354	-701.6
340.2	0	0	509.716	-1005.8
340.3	0	0	510.079	-1420.78
340.4	0	0	510.442	-1496.39
340.5	0	0	510.802	-1601.9
340.6	0	0	511.166	-2057.32
340.7	0	0	511.528	-2358.01
340.8	0	0	511.892	-2307.01
340.9	0	0	512.253	-2299.98
341	0	0	512.617	-2349.22
341.1	0	0	512.978	-1955.34
341.2	0	0	513.339	-1791.8
341.3	0	0	513.701	-2080.18
341.4	0	0	514.064	-2389.66
341.5	0	0	514.427	-2393.18
341.6	0	0	514.787	-2505.71
